iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
3,locals_vs_diaspora,2,84,204,0,84,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7361,0.6862,0.6982,0.691,0.6982
3,locals_vs_diaspora,2,84,204,0,84,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8368,0.8322,0.7553,0.7793,0.8742
3,locals_vs_diaspora,2,84,204,0,84,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8403,0.8447,0.7542,0.7808,0.8715
3,locals_vs_diaspora,2,84,204,0,84,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8264,0.7906,0.7864,0.7884,0.8602
3,locals_vs_diaspora,2,84,204,0,84,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8472,0.8203,0.8011,0.8096,0.8784
3,locals_vs_diaspora,2,84,204,0,84,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7951,0.7557,0.7819,0.7651,0.8674
3,locals_vs_diaspora,2,84,204,0,84,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8056,0.7646,0.7752,0.7694,0.8592
3,locals_vs_diaspora,2,84,204,0,84,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7639,0.7132,0.7038,0.708,0.7978
3,locals_vs_diaspora,2,84,204,0,84,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7778,0.7315,0.7101,0.7187,0.8112
3,person_vs_organization,3,31,263,6,6,K-Fold,5,LogReg,TFIDF_profile_text,500,False,0.8767,0.2922,0.3333,0.3114,0.6042
3,person_vs_organization,3,31,263,6,6,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.8767,0.2922,0.3333,0.3114,0.5358
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text,500,False,0.85,0.4298,0.3801,0.3927,0.5348
3,person_vs_organization,3,31,263,6,6,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.8633,0.4448,0.3947,0.4081,0.5322
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Random Forest,TFIDF_profile_text,500,False,0.8733,0.2921,0.3321,0.3108,0.5941
3,person_vs_organization,3,31,263,6,6,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.88,0.5163,0.3536,0.3511,0.5532
3,person_vs_organization,3,31,263,6,6,K-Fold,5,SVM,TFIDF_profile_text,500,False,0.8667,0.3593,0.339,0.328,
3,person_vs_organization,3,31,263,6,6,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8767,0.4615,0.3618,0.3652,
3,person_vs_organization,3,31,263,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text,500,False,0.88,0.6265,0.3441,0.3328,0.4989
3,person_vs_organization,3,31,263,6,6,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.88,0.6265,0.3441,0.3328,0.4565
3,person_vs_organization,3,31,263,6,6,K-Fold,5,XGBoost,TFIDF_profile_text,500,False,0.8333,0.3434,0.3358,0.3331,0.4553
3,person_vs_organization,3,31,263,6,6,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.8467,0.3769,0.3504,0.3519,0.443
3,person_vs_organization,3,31,263,6,6,K-Fold,5,LogReg,TFIDF_profile_text,500,True,0.84,0.4239,0.4048,0.4125,0.6091
3,person_vs_organization,3,31,263,6,6,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.82,0.3944,0.4066,0.4001,0.6041
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.4767,0.3492,0.382,0.2796,0.4826
3,person_vs_organization,3,31,263,6,6,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.53,0.3915,0.4308,0.3295,0.5336
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.68,0.4042,0.3223,0.3002,0.5357
3,person_vs_organization,3,31,263,6,6,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.63,0.2825,0.2395,0.2593,0.5387
3,person_vs_organization,3,31,263,6,6,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.8567,0.3849,0.3542,0.3549,
3,person_vs_organization,3,31,263,6,6,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8667,0.4244,0.377,0.3848,
3,person_vs_organization,3,31,263,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.7833,0.417,0.4728,0.4261,0.5544
3,person_vs_organization,3,31,263,6,6,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.7433,0.3974,0.3585,0.3769,0.465
3,person_vs_organization,3,31,263,6,6,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.8133,0.3643,0.3472,0.3524,0.4447
3,person_vs_organization,3,31,263,6,6,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.84,0.4071,0.3763,0.3853,0.4374
3,person_vs_organization,3,31,263,6,6,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8667,0.2918,0.3295,0.3095,0.597
3,person_vs_organization,3,31,263,6,6,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8733,0.2921,0.3321,0.3108,0.5401
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8467,0.4355,0.4073,0.4179,0.5666
3,person_vs_organization,3,31,263,6,6,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8633,0.4567,0.4041,0.4198,0.5681
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8767,0.4597,0.3428,0.3316,0.6529
3,person_vs_organization,3,31,263,6,6,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.88,0.5163,0.3536,0.3511,0.6233
3,person_vs_organization,3,31,263,6,6,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.86,0.34,0.3365,0.3257,
3,person_vs_organization,3,31,263,6,6,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8767,0.4615,0.3618,0.3652,
3,person_vs_organization,3,31,263,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.85,0.4045,0.3896,0.3942,0.6024
3,person_vs_organization,3,31,263,6,6,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8367,0.4059,0.4035,0.4044,0.5558
3,person_vs_organization,3,31,263,6,6,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8767,0.4652,0.3902,0.4045,0.5896
3,person_vs_organization,3,31,263,6,6,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8867,0.5119,0.4035,0.4245,0.6319
3,person_vs_organization,3,31,263,6,6,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8033,0.4005,0.4193,0.408,0.6247
3,person_vs_organization,3,31,263,6,6,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.7933,0.3843,0.406,0.3924,0.6109
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7933,0.39,0.406,0.3955,0.5756
3,person_vs_organization,3,31,263,6,6,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7733,0.3892,0.4147,0.3946,0.5572
3,person_vs_organization,3,31,263,6,6,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8767,0.2922,0.3333,0.3114,0.659
3,person_vs_organization,3,31,263,6,6,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.88,0.6265,0.3441,0.3328,0.6213
3,person_vs_organization,3,31,263,6,6,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8467,0.365,0.3504,0.3498,
3,person_vs_organization,3,31,263,6,6,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8633,0.4151,0.3757,0.3825,
3,person_vs_organization,3,31,263,6,6,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7367,0.3755,0.4129,0.3793,0.5934
3,person_vs_organization,3,31,263,6,6,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.7333,0.397,0.4496,0.4025,0.5559
3,person_vs_organization,3,31,263,6,6,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8667,0.4404,0.4054,0.4161,0.5758
3,person_vs_organization,3,31,263,6,6,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8667,0.4469,0.4244,0.4327,0.6232
3,person_vs_organization,2,31,263,0,31,K-Fold,5,LogReg,TFIDF_profile_text,500,False,0.8946,0.4473,0.5,0.4722,0.6524
3,person_vs_organization,2,31,263,0,31,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.8946,0.4473,0.5,0.4722,0.6633
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Decision Tree,TFIDF_profile_text,500,False,0.8741,0.6312,0.5882,0.6028,0.5378
3,person_vs_organization,2,31,263,0,31,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.8605,0.6109,0.5948,0.6017,0.5771
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Random Forest,TFIDF_profile_text,500,False,0.8946,0.6986,0.5142,0.5024,0.6879
3,person_vs_organization,2,31,263,0,31,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.8912,0.6151,0.5123,0.5005,0.6838
3,person_vs_organization,2,31,263,0,31,K-Fold,5,SVM,TFIDF_profile_text,500,False,0.8844,0.5481,0.5085,0.497,0.6496
3,person_vs_organization,2,31,263,0,31,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8912,0.6498,0.5266,0.5266,0.6457
3,person_vs_organization,2,31,263,0,31,K-Fold,5,AdaBoost,TFIDF_profile_text,500,False,0.8946,0.4473,0.5,0.4722,0.4979
3,person_vs_organization,2,31,263,0,31,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.898,0.9488,0.5161,0.5043,0.4038
3,person_vs_organization,2,31,263,0,31,K-Fold,5,XGBoost,TFIDF_profile_text,500,False,0.8741,0.5489,0.517,0.515,0.4831
3,person_vs_organization,2,31,263,0,31,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.8878,0.5733,0.5104,0.4987,0.5396
3,person_vs_organization,2,31,263,0,31,K-Fold,5,LogReg,TFIDF_profile_text,500,True,0.8741,0.6395,0.6024,0.6164,0.6618
3,person_vs_organization,2,31,263,0,31,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8571,0.6137,0.6071,0.6102,0.6947
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.8469,0.556,0.5445,0.5487,0.5061
3,person_vs_organization,2,31,263,0,31,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.8639,0.6079,0.5825,0.5922,0.5355
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.8878,0.4469,0.4962,0.4703,0.5722
3,person_vs_organization,2,31,263,0,31,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8912,0.4471,0.4981,0.4712,0.5577
3,person_vs_organization,2,31,263,0,31,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.8741,0.6214,0.574,0.5881,0.6536
3,person_vs_organization,2,31,263,0,31,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8639,0.6172,0.5967,0.6053,0.6563
3,person_vs_organization,2,31,263,0,31,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.8401,0.5602,0.5549,0.5573,0.5563
3,person_vs_organization,2,31,263,0,31,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.8367,0.5772,0.5815,0.5792,0.4974
3,person_vs_organization,2,31,263,0,31,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.8469,0.556,0.5445,0.5487,0.5715
3,person_vs_organization,2,31,263,0,31,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8707,0.6124,0.5721,0.5847,0.5944
3,person_vs_organization,2,31,263,0,31,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8844,0.4467,0.4943,0.4693,0.6585
3,person_vs_organization,2,31,263,0,31,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8912,0.4471,0.4981,0.4712,0.6649
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8673,0.615,0.5844,0.5956,0.5844
3,person_vs_organization,2,31,263,0,31,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.881,0.6694,0.6347,0.649,0.6347
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8912,0.4471,0.4981,0.4712,0.7643
3,person_vs_organization,2,31,263,0,31,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.898,0.7835,0.5304,0.5317,0.7256
3,person_vs_organization,2,31,263,0,31,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8776,0.5602,0.519,0.5172,0.6622
3,person_vs_organization,2,31,263,0,31,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8878,0.6163,0.5247,0.5241,0.6629
3,person_vs_organization,2,31,263,0,31,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.898,0.7835,0.5304,0.5317,0.7313
3,person_vs_organization,2,31,263,0,31,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8946,0.7014,0.5427,0.553,0.7455
3,person_vs_organization,2,31,263,0,31,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8878,0.6756,0.5958,0.6184,0.6826
3,person_vs_organization,2,31,263,0,31,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8844,0.6552,0.5797,0.5991,0.7132
3,person_vs_organization,2,31,263,0,31,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8605,0.6194,0.609,0.6138,0.6661
3,person_vs_organization,2,31,263,0,31,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8503,0.6185,0.6318,0.6245,0.6822
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8333,0.6179,0.665,0.6339,0.665
3,person_vs_organization,2,31,263,0,31,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8571,0.6051,0.5929,0.5983,0.5929
3,person_vs_organization,2,31,263,0,31,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8946,0.4473,0.5,0.4722,0.756
3,person_vs_organization,2,31,263,0,31,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.9014,0.9503,0.5323,0.5345,0.7365
3,person_vs_organization,2,31,263,0,31,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8571,0.5843,0.5645,0.5718,0.6671
3,person_vs_organization,2,31,263,0,31,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8571,0.6137,0.6071,0.6102,0.6731
3,person_vs_organization,2,31,263,0,31,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8571,0.6462,0.6783,0.6595,0.7314
3,person_vs_organization,2,31,263,0,31,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8027,0.5853,0.6336,0.5972,0.6952
3,person_vs_organization,2,31,263,0,31,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8673,0.632,0.6128,0.6212,0.7135
3,person_vs_organization,2,31,263,0,31,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.881,0.6694,0.6347,0.649,0.7351
