iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.8817,0.6597,0.6929,0.8697
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8351,0.8277,0.6821,0.7147,0.8619
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8608,0.8108,0.7964,0.8032,0.8904
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8505,0.8009,0.7672,0.7816,0.8776
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8093,0.7521,0.8151,0.769,0.8664
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8093,0.7405,0.7701,0.7524,0.8652
2,locals_vs_diaspora,2,46,148,0,46,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8041,0.7288,0.7218,0.7251,0.8589
2,locals_vs_diaspora,2,46,148,0,46,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8093,0.7362,0.7327,0.7344,0.8468
2,person_vs_organization,3,23,174,3,3,K-Fold,5,LogReg,TFIDF_profile_text,500,False,0.87,0.29,0.3333,0.3102,0.5456
2,person_vs_organization,3,23,174,3,3,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.87,0.29,0.3333,0.3102,0.4469
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Decision Tree,TFIDF_profile_text,500,False,0.845,0.4153,0.3741,0.3831,0.4966
2,person_vs_organization,3,23,174,3,3,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.865,0.4547,0.4195,0.4311,0.5624
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Random Forest,TFIDF_profile_text,500,False,0.875,0.6248,0.3478,0.3388,0.5599
2,person_vs_organization,3,23,174,3,3,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.88,0.6263,0.3623,0.3652,0.6822
2,person_vs_organization,3,23,174,3,3,K-Fold,5,SVM,TFIDF_profile_text,500,False,0.88,0.6263,0.3623,0.3652,
2,person_vs_organization,3,23,174,3,3,LOOCV,,SVM,TFIDF_profile_text,500,False,0.875,0.5149,0.3604,0.3622,
2,person_vs_organization,3,23,174,3,3,K-Fold,5,AdaBoost,TFIDF_profile_text,500,False,0.865,0.2898,0.3314,0.3092,0.4269
2,person_vs_organization,3,23,174,3,3,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.845,0.2889,0.3238,0.3053,0.4333
2,person_vs_organization,3,23,174,3,3,K-Fold,5,XGBoost,TFIDF_profile_text,500,False,0.84,0.3579,0.347,0.3444,0.5771
2,person_vs_organization,3,23,174,3,3,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.84,0.3891,0.3721,0.3758,0.5322
2,person_vs_organization,3,23,174,3,3,K-Fold,5,LogReg,TFIDF_profile_text,500,True,0.85,0.4333,0.4263,0.4291,0.6163
2,person_vs_organization,3,23,174,3,3,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.685,0.4452,0.3882,0.4137,0.6819
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.74,0.4139,0.3338,0.3625,0.4829
2,person_vs_organization,3,23,174,3,3,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.475,0.3914,0.5725,0.3143,0.6124
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.82,0.6239,0.3268,0.3288,0.516
2,person_vs_organization,3,23,174,3,3,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.655,0.2903,0.3602,0.2784,0.6526
2,person_vs_organization,3,23,174,3,3,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.875,0.4858,0.3856,0.3995,
2,person_vs_organization,3,23,174,3,3,LOOCV,,SVM,TFIDF_profile_text,500,True,0.875,0.4858,0.3856,0.3995,
2,person_vs_organization,3,23,174,3,3,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.54,0.3244,0.3201,0.2842,0.4116
2,person_vs_organization,3,23,174,3,3,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.81,0.4111,0.4235,0.4165,0.4737
2,person_vs_organization,3,23,174,3,3,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.835,0.3693,0.3577,0.3584,0.5293
2,person_vs_organization,3,23,174,3,3,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.535,0.3767,0.2553,0.3041,0.6039
2,person_vs_organization,3,23,174,3,3,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.865,0.2898,0.3314,0.3092,0.526
2,person_vs_organization,3,23,174,3,3,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.865,0.2898,0.3314,0.3092,0.4685
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.82,0.3671,0.3645,0.3647,0.528
2,person_vs_organization,3,23,174,3,3,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.83,0.4349,0.4564,0.4442,0.6143
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.87,0.29,0.3333,0.3102,0.5609
2,person_vs_organization,3,23,174,3,3,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.875,0.6248,0.3478,0.3388,0.5988
2,person_vs_organization,3,23,174,3,3,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.875,0.5149,0.3604,0.3622,
2,person_vs_organization,3,23,174,3,3,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.87,0.4592,0.3585,0.3593,
2,person_vs_organization,3,23,174,3,3,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.845,0.3748,0.3489,0.348,0.4339
2,person_vs_organization,3,23,174,3,3,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.86,0.4549,0.4553,0.455,0.5399
2,person_vs_organization,3,23,174,3,3,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.86,0.435,0.3924,0.4028,0.5559
2,person_vs_organization,3,23,174,3,3,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.865,0.4478,0.3943,0.4066,0.5691
2,person_vs_organization,3,23,174,3,3,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.845,0.4402,0.4621,0.4502,0.6339
2,person_vs_organization,3,23,174,3,3,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.765,0.4126,0.4315,0.417,0.632
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.735,0.3557,0.3445,0.3493,0.5196
2,person_vs_organization,3,23,174,3,3,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.775,0.3944,0.385,0.3895,0.5526
2,person_vs_organization,3,23,174,3,3,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.87,0.29,0.3333,0.3102,0.5773
2,person_vs_organization,3,23,174,3,3,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.875,0.6248,0.3478,0.3388,0.6184
2,person_vs_organization,3,23,174,3,3,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.88,0.5052,0.4,0.419,
2,person_vs_organization,3,23,174,3,3,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.875,0.505,0.3981,0.418,
2,person_vs_organization,3,23,174,3,3,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.745,0.3593,0.3483,0.3535,0.427
2,person_vs_organization,3,23,174,3,3,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.72,0.3847,0.4268,0.3877,0.5159
2,person_vs_organization,3,23,174,3,3,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.835,0.3931,0.3828,0.3859,0.5536
2,person_vs_organization,3,23,174,3,3,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.85,0.4282,0.4137,0.4191,0.5386
2,person_vs_organization,2,23,174,0,23,K-Fold,5,LogReg,TFIDF_profile_text,500,False,0.8832,0.4416,0.5,0.469,0.7064
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text,500,False,0.8832,0.4416,0.5,0.469,0.6634
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Decision Tree,TFIDF_profile_text,500,False,0.8731,0.6678,0.6074,0.6271,0.5938
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text,500,False,0.8832,0.7063,0.6321,0.657,0.5603
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Random Forest,TFIDF_profile_text,500,False,0.8883,0.9439,0.5217,0.5119,0.7064
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text,500,False,0.8934,0.9462,0.5435,0.5515,0.7004
2,person_vs_organization,2,23,174,0,23,K-Fold,5,SVM,TFIDF_profile_text,500,False,0.8934,0.9462,0.5435,0.5515,0.6894
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text,500,False,0.8883,0.7792,0.5406,0.547,0.6784
2,person_vs_organization,2,23,174,0,23,K-Fold,5,AdaBoost,TFIDF_profile_text,500,False,0.8832,0.6936,0.5189,0.5088,0.6197
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text,500,False,0.8731,0.441,0.4943,0.4661,0.5905
2,person_vs_organization,2,23,174,0,23,K-Fold,5,XGBoost,TFIDF_profile_text,500,False,0.8477,0.4395,0.4799,0.4588,0.6336
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text,500,False,0.8477,0.5345,0.5176,0.5172,0.519
2,person_vs_organization,2,23,174,0,23,K-Fold,5,LogReg,TFIDF_profile_text,500,True,0.868,0.6614,0.6234,0.6383,0.7134
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text,500,True,0.8782,0.7012,0.6858,0.693,0.6962
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Decision Tree,TFIDF_profile_text,500,True,0.8629,0.6153,0.564,0.5767,0.5067
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text,500,True,0.8325,0.5996,0.6033,0.6014,0.6011
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Random Forest,TFIDF_profile_text,500,True,0.8832,0.4416,0.5,0.469,0.5776
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text,500,True,0.8883,0.9439,0.5217,0.5119,0.7045
2,person_vs_organization,2,23,174,0,23,K-Fold,5,SVM,TFIDF_profile_text,500,True,0.8782,0.6789,0.5915,0.6137,0.6897
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text,500,True,0.8832,0.7063,0.6321,0.657,0.6919
2,person_vs_organization,2,23,174,0,23,K-Fold,5,AdaBoost,TFIDF_profile_text,500,True,0.8325,0.6193,0.6411,0.6284,0.6379
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text,500,True,0.8274,0.6135,0.6382,0.6234,0.471
2,person_vs_organization,2,23,174,0,23,K-Fold,5,XGBoost,TFIDF_profile_text,500,True,0.8579,0.6172,0.58,0.5923,0.5801
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text,500,True,0.8376,0.5946,0.5873,0.5906,0.6287
2,person_vs_organization,2,23,174,0,23,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.4413,0.4971,0.4676,0.7166
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.4413,0.4971,0.4676,0.6992
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8274,0.5519,0.5439,0.5469,0.5439
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,False,0.8629,0.6645,0.6583,0.6613,0.6583
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8883,0.9439,0.5217,0.5119,0.737
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,False,0.8934,0.9462,0.5435,0.5515,0.786
2,person_vs_organization,2,23,174,0,23,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8883,0.7792,0.5406,0.547,0.6942
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,False,0.8832,0.6956,0.5377,0.5427,0.6619
2,person_vs_organization,2,23,174,0,23,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.6717,0.5726,0.5919,0.7198
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8883,0.7357,0.5783,0.6031,0.7334
2,person_vs_organization,2,23,174,0,23,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8782,0.6789,0.5915,0.6137,0.7746
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,False,0.8731,0.6746,0.6263,0.6443,0.7831
2,person_vs_organization,2,23,174,0,23,K-Fold,5,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8782,0.7046,0.7046,0.7046,0.7109
2,person_vs_organization,2,23,174,0,23,LOOCV,,LogReg,TFIDF_profile_text+numeric_metadata,504,True,0.8579,0.6622,0.6743,0.6679,0.7124
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.7716,0.5361,0.55,0.5385,0.55
2,person_vs_organization,2,23,174,0,23,LOOCV,,Decision Tree,TFIDF_profile_text+numeric_metadata,504,True,0.8477,0.6393,0.6497,0.6441,0.6497
2,person_vs_organization,2,23,174,0,23,K-Fold,5,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8832,0.4416,0.5,0.469,0.7514
2,person_vs_organization,2,23,174,0,23,LOOCV,,Random Forest,TFIDF_profile_text+numeric_metadata,504,True,0.8934,0.9462,0.5435,0.5515,0.794
2,person_vs_organization,2,23,174,0,23,K-Fold,5,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8883,0.7255,0.6538,0.6796,0.6979
2,person_vs_organization,2,23,174,0,23,LOOCV,,SVM,TFIDF_profile_text+numeric_metadata,504,True,0.8832,0.7086,0.6509,0.6727,0.6869
2,person_vs_organization,2,23,174,0,23,K-Fold,5,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8528,0.6298,0.6148,0.6215,0.7468
2,person_vs_organization,2,23,174,0,23,LOOCV,,AdaBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8376,0.6255,0.6439,0.6335,0.7114
2,person_vs_organization,2,23,174,0,23,K-Fold,5,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8528,0.6298,0.6148,0.6215,0.7729
2,person_vs_organization,2,23,174,0,23,LOOCV,,XGBoost,TFIDF_profile_text+numeric_metadata,504,True,0.8629,0.6645,0.6583,0.6613,0.7831
